Infrastructure_Age,Distance_to_TreatmentPlant,Population_Density,Population_Impacted,Repair_Team_Availability,Local_Authority_Responsiveness,Priority_Level,lat,lon,Scenario,Turbidity,pH,Conductivity,Organic_Carbon,ORP,Dissolved_Oxygen,Flow_Rate,Pressure,Temperature,Sensor_Fault,timestamp_year,timestamp_month,timestamp_day,timestamp_hour,weekday,Failure_Risk_Score,Potability
4,1.267145091007066,3791,97003,0,0.22914486748059748,2,-1.6422520458155832,29.959272746470656,normal,1.6109496263248975,7.807416699028403,437.6576591809115,9.086225408067518,272.91470929166667,5.935926436884321,38.74082738704276,16.625954577119312,22.509372099322263,0,2023,11,28,11,1,0.0,1
19,7.4700115951046415,3758,186784,2,0.0652675474212594,4,-1.8117677899438531,29.97050421725891,pipe_leak,12.77790519486622,7.515159527339728,435.8821196189695,9.903633708496903,109.3020000565249,5.679271661915277,35.40727646842369,12.488049443184082,31.631811568397968,0,2026,6,7,9,6,0.28,0
13,8.91944771659074,4009,189952,4,0.024617958738438528,5,-1.668122478060642,29.76556013980526,normal,0.9356002870492819,7.43694913267891,355.6035156042622,10.485497358664881,293.50115714336204,5.447226455089194,40.73901105055385,16.61724388606797,16.296718080150008,0,2026,11,27,15,4,0.0,1
20,26.73110312034767,2578,35725,0,0.8016157698556565,3,-1.5807646703647382,29.884421281691015,pipe_leak,12.11854004111723,7.281217226386447,398.87898062442906,10.78362623888531,117.61076348028219,5.098899983390369,22.34189455467068,9.138617050561262,20.719506393842074,0,2023,9,10,9,6,0.28,0
12,27.503930941149193,1720,75392,2,0.5208699046612051,4,-1.8748118027089336,29.908623706818734,normal,1.4648788823359324,7.288772701150913,373.0943615502903,11.686561401698926,286.5004651778058,4.974724348668436,17.220212729717996,10.245425947846144,28.3975454080079,0,2026,3,7,21,5,0.12,0
8,8.49426591317529,2232,55954,2,0.9527647037511956,1,-1.6574355074041234,29.937787906221192,normal,0.9398870876277468,6.921351437520594,352.50907315212083,11.159122504858663,285.2141392643807,4.959820466175456,21.517876914541297,11.368409485037418,19.788053034302692,0,2024,12,20,19,4,0.12,0
50,14.502427781567349,3163,110496,4,0.638798096934152,5,-1.5027539803925047,29.622370616473567,heavy_rain,8.755399106646008,12.0,264.80200027997614,8.617300089114217,167.4090456936692,5.7659453159355305,33.453591555659166,14.436732020333087,18.907357529173602,1,2023,11,15,14,2,0.36,0
7,29.45789169755755,3056,184618,0,0.015952110176891243,2,-1.5558117127064013,29.586557244339648,normal,1.2670535350520393,7.183813727699967,296.4630018551922,9.607438517020155,275.6625376728531,5.617784135957964,30.945682332220315,14.48587374083637,24.777874137607334,0,2025,11,2,6,6,0.0,1
36,20.146337121332376,2849,106544,0,0.5174430286990149,3,-1.893687657208163,29.767525380004656,chemical_contamination,2.3939855724945818,9.55366401143274,863.1153484970134,11.291766323144136,66.89890541215857,1.947659480278924,28.135054397894404,12.49758699822147,23.910938484305944,0,2026,4,27,16,0,0.44,0
36,2.5565156892017877,4314,166689,5,0.9090100738799946,3,-1.6464994078018709,29.844493149172223,normal,2.8793187185465237,6.985034004416407,287.36296069175694,8.561229177623101,255.55019848304715,5.906783923615797,42.21841746467867,17.519271817562217,24.894816650530014,0,2024,8,3,19,5,0.0,1
31,12.047244040093723,489,30993,3,0.6419227477007061,5,-1.5331009766657429,30.0976383452614,drought,3.6315140786782005,7.110152379773258,469.58985379911576,16.952434819425385,239.78538705509646,3.792331151808204,2.1024011443651847,5.838876700431735,27.138215054131276,0,2023,8,13,22,6,0.2,0
46,12.93242895190493,3270,159230,4,0.6777639342146113,5,-1.8208673782935176,29.969237876772755,heavy_rain,7.841457843720598,6.4887393863428295,383.72825819884713,8.725391848201625,176.45023767280315,5.915314572661398,33.04126220887756,13.784542201596759,26.063436003263902,0,2023,3,17,15,4,0.2,0
1,9.538701613894753,2718,186202,1,0.6778250874836406,2,-1.7317932975527348,29.871015841870985,chemical_contamination,2.613924367537567,9.332452721020488,879.7719093394115,8.660707017082585,154.58494780289666,1.929041431857634,24.905562670412998,11.857065444840563,22.356964308006667,0,2026,2,1,20,6,0.28,0
16,15.837439513013894,392,115918,3,0.2459476851995176,4,-1.6503929409394156,29.703819916559507,normal,2.1735172541140226,7.0215248758799875,477.7309524649505,9.990852399493152,270.83504912418294,5.46618950602283,2.7737881439939507,5.562123122904282,23.364980772813226,0,2023,12,3,15,6,0.0,1
10,22.21261125936965,57,129450,5,0.5157305443360007,1,-1.8260540699453276,29.51797478230477,drought,2.4480969420845855,6.897511404776269,391.2618251486492,14.00836318385654,261.21410525123434,4.41976922652333,0.0,5.3319153986332255,28.121616568009372,0,2025,7,10,16,3,0.12,0
29,20.899269926693812,103,6228,2,0.2075871184428285,2,-1.53884977154455,30.189190265420564,pipe_leak,8.798000219918007,7.164611671413642,255.78510381067852,8.48274307166192,174.5420299073333,5.926844065911056,0.0,0.689102170097283,24.348984735797305,0,2022,5,23,7,0,0.12,0
32,10.870670997202106,3691,166929,3,0.7266392485580925,4,-1.558095586226168,29.891406381400206,chemical_contamination,3.7430234699792906,9.03857263500095,625.6070979624126,15.805583178766774,106.8233231735317,1.4517553244638148,37.55001268312372,15.719130447733791,19.52420039684022,0,2025,10,23,14,3,0.44,0
45,22.23087214859983,4804,66246,1,0.4301067280943057,1,-1.7126426449859011,30.196275964339204,normal,3.0363902537622063,6.794633396121525,416.8694962479092,12.237466103035349,270.66355103837276,4.958039434017723,48.194008586989,19.04684851906335,26.14117162629445,0,2025,9,28,17,6,0.12,0
19,16.25518183841244,4451,7682,0,0.04167653727003573,4,-1.5113513826051581,29.643384890232113,normal,1.6759647935444286,6.9840382689285985,374.68758398800605,9.092226267497042,271.85064453596124,5.502121646495159,42.34505422837091,17.981207637559745,26.30865553211644,0,2024,7,6,4,5,0.0,1
12,23.200639887137857,163,127593,3,0.38510000012841417,5,-1.5418327727160708,29.53769403263656,chemical_contamination,0.4377123493714624,5.7283349948694555,718.6174424415316,7.545011318356547,177.7708227188407,4.347041653914921,1.2333146834079618,5.683704368388914,22.10682970104399,0,2022,10,24,15,0,0.2,0
47,3.8597258732217057,4445,12667,3,0.09525456083240802,5,-1.711447716950844,29.751022298793703,normal,2.595802505276989,7.2565622009573705,305.02196455233604,11.782058898154604,256.5171472040422,5.25683083958503,45.16635844338542,17.613654336765034,26.43687822978419,0,2024,10,7,17,0,0.0,1
34,12.440420298787267,3120,145363,5,0.06854296986867148,4,-1.8701686905585098,30.078865986263818,normal,1.1600263098802495,7.417426826982934,485.95899971743194,8.269366957380857,263.6909504301931,5.562515743152241,31.88334417872583,13.85032129556114,21.128552500714413,0,2024,4,3,2,2,0.0,1
39,12.142167322447449,1653,80241,4,0.6168513357785319,2,-1.6468304299715268,30.15830047445398,normal,2.3088851960815022,6.588852509082133,421.2013118234596,7.794728897657898,261.3215992472853,6.050451191494822,15.783662175341167,8.490985223870828,24.706521043347454,0,2022,4,11,14,0,0.0,1
23,10.87818299966058,1062,125273,3,0.8954332525926726,1,-1.5601963446511051,29.93581148718795,chemical_contamination,1.6367422924787896,5.595530738805493,879.7755011935349,9.083043292111755,155.59051667173742,4.561993886837201,10.107970077932437,6.989239163771354,25.156746478311355,0,2022,2,25,14,4,0.28,0
23,21.091999380628604,3073,193191,5,0.49511365761498316,5,-1.5556385227711784,29.64035931900041,normal,0.4851140396866162,7.844427236537756,429.3253517372789,12.159430616789733,289.8010125715858,4.919690584669783,30.988529918382497,13.822933120075643,23.76313742805626,0,2022,5,19,18,3,0.12,0
20,16.93529130777721,888,103007,5,0.7211287804944825,4,-1.5643242453862591,30.09233677854551,pipe_leak,10.965280220297457,7.1862703997447195,492.0665272395333,9.710920910194565,136.54619717760175,5.643679003637759,6.385395477425548,4.4389081181059495,28.36129625768266,0,2026,5,15,18,4,0.28,0
38,11.883815551861096,3744,173325,5,0.6502522207439263,2,-1.6090252531971254,29.579275701957375,heavy_rain,12.537749268864843,7.456429679831737,336.8273113585304,6.185477910947889,110.4384411074204,6.191977411108621,38.762795425677254,16.84961496960252,23.39178604322406,0,2023,10,14,5,5,0.28,0
11,16.32091811581993,1077,110286,0,0.977077835396519,5,-1.8458417189327354,29.638898036438825,normal,2.6790350193391586,6.955346733638367,393.6389747614233,8.927734504757453,263.9968607105833,5.699946320489167,9.724428035032206,7.987440801864557,17.155256077218986,0,2023,7,18,9,1,0.0,1
49,21.279591235146174,3220,162821,3,0.06450567617099923,1,-1.8381493130912057,30.1680318745279,chemical_contamination,2.4420868382806638,9.313657026257584,602.8360302108856,16.276823550868286,96.18241110867835,1.9038902024355937,32.98767590204961,13.551578909660792,25.158932529005234,0,2026,6,13,17,5,0.44,0
9,20.416259695548046,4753,81146,2,0.29391393819548195,4,-1.609026837093385,29.627347061869738,chemical_contamination,1.4338577860165855,6.06353612315201,730.1747738793578,7.588633053844248,178.1346861930992,3.640529038820969,47.75334300568364,19.125745117504536,26.486781339214037,0,2025,2,17,17,0,0.2,0
24,22.93988652780973,117,152842,1,0.7240313986398382,3,-1.6025044397720376,29.568478696353186,chemical_contamination,2.1308096210443175,6.351867265079087,661.3125414111838,11.76146149630384,186.50096333051326,1.7211237810170739,2.2803999713808403,5.567615105435137,24.333671346462975,0,2026,1,11,17,6,0.2,0
16,25.618515103884096,807,67375,1,0.4345409960192207,3,-1.5261946220601612,29.939511545317245,normal,2.1357498200597624,7.1244821571890515,284.6470573949394,10.170914969818954,261.60553759623537,5.503172040766293,8.563055890466917,6.863296868678274,26.017713507833577,0,2023,4,6,7,3,0.0,1
33,22.31206015760593,2647,126429,5,0.9510583353771441,4,-1.6573274976104997,29.93305705641107,normal,3.3300987322222877,7.304651368712205,361.47371280385806,6.789793097863624,251.02836948716381,6.351152669037538,25.737442574270347,12.465389959958832,26.53710333474007,0,2023,11,5,11,6,0.0,1
35,5.814104486977999,2902,181479,0,0.09399626626167601,3,-1.878801001444994,29.86515790115227,heavy_rain,14.89171316998678,6.802203928742973,341.72875353569776,7.6424670873444365,73.70629661130776,6.182497492392943,32.088892641401685,13.1482293960509,26.64858659512256,0,2023,10,19,9,3,0.28,0
46,25.47407697016874,2599,138034,5,0.1315045425208341,4,-1.8433568822826183,29.594080554669542,normal,2.33659106956437,7.08740046495113,409.2080771276218,10.010483181462567,259.3108865020401,5.515767619721548,25.63784676521499,11.69419338508794,19.621123804884938,0,2026,2,23,12,0,0.0,1
40,10.29468528755277,888,41027,1,0.6352517570310244,4,-1.7112490659783184,29.855253385117017,drought,3.7352155847959914,8.08829480713598,472.4351610320464,18.052843497307805,237.17162416172533,3.5513638778141603,8.104535754470534,7.168302250999852,24.814326933020386,0,2026,7,5,17,6,0.2,0
13,20.1462780908333,4057,78133,0,0.2583213923473632,2,-1.630078074606962,29.737043224452798,normal,2.2811013449256494,6.731699604647547,393.8218821824753,10.519678777215361,262.7415841431447,5.605739540421836,39.0744601845561,16.849740766268482,25.626076651946942,0,2024,4,7,6,6,0.0,1
11,29.733607281445032,1677,26279,1,0.5530969579790022,5,-1.519158141712583,29.54129412750568,drought,4.061041037585291,6.894310745410983,437.28959100288523,14.023996224628512,235.36280697190523,4.976073627027845,13.702599229620933,9.69983918573958,30.161077909904648,0,2025,9,10,15,2,0.24,0
45,9.191940742890635,4030,176565,2,0.4565739050150871,1,-1.694976567864741,29.758585612281422,normal,2.6022281618026533,7.369824922889609,416.6999151035504,9.71742401799909,257.2046699602778,5.232169417474773,38.380161674763556,14.87482374933867,23.81228412020017,0,2022,5,19,13,3,0.0,1
25,8.47122250157828,4466,143491,1,0.7051623304254163,1,-1.7040824410020154,30.184877283250376,normal,3.3056677603372555,6.789579487759419,443.9580195011418,6.977181990352938,256.46089490342223,7.016293093066872,45.48190528263504,17.854638360258214,24.652631047477378,0,2023,11,17,16,4,0.0,1
5,5.873821829262201,3311,68430,3,0.39334277593989986,3,-1.7490121251213944,29.997181742251236,heavy_rain,11.52649933945019,6.402721401414646,378.8986966391714,13.92842696524638,124.1164908141965,4.823039304165686,34.09923845330635,16.05062554996862,26.447873195522575,0,2023,3,7,22,1,0.48,0
42,29.530299659333632,4080,190601,0,0.6272603094487359,2,-1.738454616759995,29.558552710727504,normal,3.433195014015932,7.391377911059643,343.07105267574343,11.257027982023171,248.4279586535222,5.059196921071677,38.79547817823495,15.643756274382262,26.65069059561648,0,2023,6,19,18,0,0.0,1
33,13.094598738045143,817,77050,0,0.32854138676290334,5,-1.7220034457502271,30.01083943436177,normal,1.7027029912403653,7.622140431720274,339.4372246579345,10.43980709267578,276.02453418102976,5.000802585653501,9.118199473402576,7.554999916365358,24.550698317022935,0,2024,10,19,21,5,0.0,1
2,23.624031091183937,1376,138109,0,0.6538685828130678,1,-1.6117333585819265,29.90397745468825,heavy_rain,8.192240008628787,7.1048209664174875,309.46233273434314,11.162565006521309,179.07636725792233,5.4918271776626035,14.956594208703441,9.401851492900889,21.035461013494775,0,2025,4,1,8,1,0.12,0
40,1.9525653624874209,2820,33441,2,0.930835906213136,3,-1.6558447415970725,29.876546667605222,chemical_contamination,0.9050006214004684,6.16349318711727,854.7736712519411,11.816291340930505,77.76865517696677,3.0277058346388053,30.0040713302293,13.864017380487084,23.929221532982798,0,2022,12,19,18,0,0.44,0
31,5.82250803470381,2131,105471,0,0.00733438649688456,1,-1.7077255937641032,29.953369892864,normal,1.7423417812639355,7.18402782556655,404.94213959527326,10.111926455613286,269.6627359197122,5.332813419160261,20.42144343559926,9.993447379393292,22.821862069880545,0,2025,3,10,10,0,0.0,1
31,2.363940719559583,4436,8364,0,0.4586679196714387,4,-1.6056203277051444,29.536806033192576,chemical_contamination,2.709809197301306,8.995361148175542,541.4981015653135,10.304949929510325,137.07787388117748,2.7920817986065503,46.671560186469954,18.30591154628402,26.905195704403592,0,2025,11,12,13,2,0.36,0
44,24.56123333617542,4774,161423,3,0.08134871260732479,1,-1.827930513910189,30.11197266219981,normal,1.9953728052536917,7.59285667397003,477.74975412788456,6.539536154495691,263.5809858187106,6.435036213677101,46.026976097277206,17.538383178885724,23.962215586052316,0,2023,10,13,19,4,0.0,1
25,3.6433281565517293,856,44012,0,0.19048488487864257,5,-1.874989754587952,29.799668395533633,heavy_rain,10.567480203077594,6.660884593519,331.3871431623826,10.692900041671516,138.02688678648326,5.293786528601975,11.61490216992634,7.93086279011761,26.333145253186252,0,2026,12,7,7,0,0.28,0
24,27.733266638828333,4771,24555,2,0.8388914772209067,1,-1.6411239295305604,29.748577984992203,normal,0.11981173722581434,7.199162253234529,430.4418430673974,7.597256366611436,300.0381891194572,6.1517506882105755,48.249269761778734,19.341359725189285,21.351424147353256,0,2026,6,11,19,3,0.0,1
31,20.08084517833018,4295,21352,1,0.2206726897683423,5,-1.5543868949105757,29.51918829879577,normal,1.2044463899136504,7.316016824015174,482.36021047181845,7.55367716013858,283.87634268224974,6.585738768662782,43.84442391933732,18.130389886200142,19.375251486699824,0,2024,5,12,18,6,0.0,1
10,27.33136838523776,1417,35251,3,0.28131813156403085,5,-1.6315489005982748,30.068808920371854,pipe_leak,9.559020289221728,7.20077044750959,335.97981642528106,9.229090807705841,154.85446845080497,5.479828573357645,10.891810157810271,6.926306122177312,26.130797717409763,0,2022,3,18,7,4,0.12,0
8,12.561330132821626,460,105978,4,0.36005581482686155,3,-1.8991187503687788,29.67008888562814,normal,2.650039154744253,7.486551849399817,439.4067128413096,8.414843866810006,255.12720485058034,6.090166529192074,2.9733282974394615,5.820104848853067,28.073552247251193,0,2024,10,22,17,1,0.0,1
43,16.00690646779743,1942,95792,2,0.7769399449460317,2,-1.8084543474864427,29.686476846892102,pipe_leak,7.816548186666075,7.628335417103939,399.1519575380422,6.727102304548795,195.1215853232045,6.401021235085938,14.628966508988363,6.3534042901679,25.683796173546295,0,2025,1,2,17,3,0.12,0
11,1.3133823290262199,4819,61748,5,0.782608050447033,4,-1.5956564430811433,29.898653045933315,normal,0.5215296416842649,7.43728259411384,386.3177524801432,7.797639978767462,295.042964814837,5.913994955051112,49.506587707367245,19.41889661929631,20.310303290822795,0,2022,11,14,17,0,0.0,1
26,14.24422436044296,149,160319,3,0.5777291310864308,3,-1.8133358773004915,29.97234705655454,chemical_contamination,2.1673521671259217,7.487404774569501,482.8481592081953,10.525733513913266,187.39488295846033,2.8460884534004447,1.0169825918733764,5.076951107694509,23.759291668967197,0,2025,1,14,16,1,0.12,0
14,17.926149671424195,4827,79924,0,0.39872507434304527,3,-1.8300081334360876,29.69071137520162,normal,3.175023328169784,6.819835532992954,382.24122069607205,5.612619300015312,247.80074239780296,6.874515815556254,48.47047646497962,19.454671096303624,25.871816464221492,0,2026,7,1,15,2,0.0,1
12,3.467407370325139,1201,193891,3,0.3992060423276582,4,-1.5602046061579353,29.50508846472655,drought,3.22220377957352,7.070503962189864,400.3077196926118,13.509747661880779,251.8656565686793,4.527750803701267,10.91320264389326,8.336251322482179,25.49947601749048,0,2025,1,3,23,4,0.12,0
30,29.446440487179434,4921,93020,0,0.9436704772491495,5,-1.5817716467575578,29.61680200040773,normal,0.5579932768912236,7.687138581972138,432.5995008830926,9.808412180880433,289.66257450972165,5.632904234325584,48.568245740089516,19.511891207082417,22.308725623163316,0,2023,4,2,18,6,0.0,1
41,0.6295349232105955,2786,154299,4,0.9463817275449378,4,-1.8857155962823782,29.687559676404412,normal,1.304403181538627,7.4354259496344195,487.81903340992085,7.2346120996510885,283.22801805229653,6.138976343681997,27.77193483673487,12.286632083463282,26.569157536279032,0,2022,11,12,20,5,0.0,1
23,8.389793020036205,1736,63053,4,0.8938885511860558,3,-1.8741751328647338,29.90190973937161,normal,2.34596075643013,6.6491374473443114,319.5405088423278,9.83158479286798,262.05326319698094,5.352609694463973,15.740032607779948,9.104617703550575,24.227341343096317,0,2025,1,7,7,1,0.0,1
7,18.6608366360726,3282,113614,4,0.7183164653764241,5,-1.6725175219955284,29.812764005639636,normal,0.8076011711019805,6.727434542415228,370.110354912935,9.475061811698744,277.6890034785964,6.069504524350473,32.48176907455158,14.546881882771217,26.736499906363758,0,2024,8,26,20,0,0.0,1
13,15.18032993752555,4275,35330,3,0.7320530924256227,4,-1.5200155359674747,30.01081420409291,drought,2.3490538052569128,7.187862358747825,552.0257964826607,12.97731378913365,272.6232277476283,4.883208465657993,41.74893142990711,17.867028820927743,29.35316624028053,0,2022,5,26,8,3,0.12,0
9,7.556361203150786,1681,81952,2,0.916097365589581,3,-1.5054515316640995,29.571440380926546,normal,2.2177271423256593,6.862836458943284,466.0726088054346,11.349992811105512,265.1031456042407,5.04596982893067,15.463282593616858,9.639032225867249,25.708646877102762,0,2025,2,13,5,3,0.0,1
45,29.609233459527946,1749,21745,0,0.2439553568126327,5,-1.7435250931173216,30.021586623831773,normal,3.109505245509027,7.5472660028531,428.9512958035742,10.64614465453044,252.92472200608796,5.41008987347268,19.605752018072135,9.987944668780338,23.87482418352288,0,2026,8,17,10,0,0.0,1
16,6.071883403406357,3411,139274,4,0.5319626100630246,3,-1.817513208886305,30.118665133202708,normal,2.1330603337540155,7.309078279268865,336.923278097801,7.9601622727743955,272.19253949711714,6.11621780676178,35.97201837100169,14.965517102408413,26.080489928088596,0,2025,9,6,13,5,0.0,1
19,17.266380964898953,549,177375,4,0.9632703548420967,4,-1.6189291896397398,29.521544502755702,pipe_leak,4.59530400486078,7.407722695625271,296.52417630181674,11.550892301460522,231.68638081621964,5.012578371602556,2.303109504475668,2.096303280657551,24.712448105638483,0,2024,12,24,0,1,0.12,0
4,3.918580302271354,3481,124370,0,0.009955614481368058,2,-1.6467718213618558,29.793108323839004,normal,2.4021260759353633,7.587181250072565,435.81524732191264,10.219320327195101,263.50343054482653,5.551619270086531,35.23573539892019,15.573275620684992,31.23370733311281,0,2026,5,11,15,0,0.0,1
23,2.1561225708162928,2184,68740,3,0.2480294802922901,1,-1.75178856585695,30.131254252051598,normal,3.0262389904319305,6.834901056013974,503.2155463746975,9.60625829604701,257.17635609423274,5.391764457825506,19.1160828115708,10.526103551507841,26.04908862318862,0,2022,8,24,18,2,0.0,1
46,14.892216972967425,1431,45267,2,0.5543179605725016,2,-1.5740876691804888,30.123082190742696,normal,2.9619034018026156,7.41122217788581,389.90545957901253,8.287307261001843,256.9514442773804,5.747223685162211,14.408949123625316,7.829222581894139,25.001552308906927,0,2026,6,22,19,0,0.0,1
21,24.238651942609167,4021,79724,4,0.5151524695188997,4,-1.71082829149996,29.79567249384822,normal,2.061902296298979,6.944783522179506,396.60505876865597,8.989798807203016,264.55750448778014,5.454985124148383,40.00435157004088,16.861972759760196,24.769488582463836,0,2023,12,22,22,4,0.0,1
33,16.17379334204796,3114,87768,1,0.8620543671966495,2,-1.5860910164109812,29.612266099983056,chemical_contamination,2.3757818085286204,4.746355757601053,611.3704501238184,8.315761045906394,158.90325881135794,1.830342629659519,31.7007064894503,13.609615398669957,28.084058303585532,0,2026,3,25,10,2,0.2,0
10,9.16209784798208,170,168123,4,0.8432387040401081,1,-1.7109800710632064,29.565840122518523,chemical_contamination,2.5572672089855146,7.557524469982267,835.2256531628668,9.49020634164548,105.3488459950173,3.9455126295957053,1.149371606142485,5.299948445400081,25.150255176742647,0,2026,9,10,19,3,0.36,0
8,0.993525945518206,4786,121161,5,0.547112342424611,2,-1.8688881508237418,29.596871739566108,normal,0.8131467325923384,6.426664799668029,365.48852155137786,9.55591790068001,290.1838029730458,5.402490093575142,47.769930917652054,19.242311491799992,27.96031254134219,0,2025,1,26,22,6,0.08,0
37,28.24569689230848,2233,72421,0,0.07698748375170605,5,-1.8410192659513929,29.80365381952557,normal,1.7672943474168477,6.993701529476572,399.0047930852603,8.268495870036325,268.0561375484773,5.8811589987473925,22.211610376451524,10.67723944567801,24.524574698023756,0,2026,5,3,12,6,0.0,1
4,6.750595510178665,65,66443,2,0.11512520081388145,3,-1.632348452685782,30.044656687783085,normal,2.134512464998706,6.875978103534091,377.82628404959956,7.793811122642451,264.7737652734548,5.830799194052854,0.0,4.899529353213469,24.066413411217614,0,2024,10,28,16,0,0.0,1
23,17.449869738717613,3034,152111,3,0.1731173369132749,2,-1.5670286784572844,29.67963289787591,pipe_leak,7.9156027245991964,7.423923252288886,374.8661551849764,12.25035334307006,181.29415417468454,4.5783754799672005,29.551704976753168,9.28891754470334,24.104163966613175,0,2026,4,19,18,6,0.24,0
16,0.9580246085556665,1765,152922,3,0.36463611572242016,3,-1.5432945780328333,29.560963869247345,normal,3.3646641288997015,7.040879679964918,363.47929120799483,11.321317009004805,243.5197210559717,4.740826760955765,18.804970511121443,10.683830197380207,23.83343923268772,0,2025,2,7,8,4,0.12,0
1,3.367534651705219,4087,43112,5,0.061362059777939515,1,-1.8137180295524384,29.87790669047275,normal,1.8646735964755934,7.023639099172962,400.558592584734,11.13248082297807,268.6546032642279,5.2361578759847225,39.483730285921,16.29546460929225,26.301816660295778,0,2025,1,20,6,0,0.0,1
27,5.520000680444956,3425,95419,4,0.30004172972671983,2,-1.890929912835342,29.978458858153747,drought,5.624933965283062,7.219115406713778,463.5280496168512,18.370045631102528,222.20175288589004,3.5062821333260876,32.07121193869048,15.752572407404214,26.24782202586699,0,2024,6,13,17,3,0.32,0
49,3.8132590654172165,1284,14560,1,0.8359702447099978,2,-1.5190840789248514,29.571656612701876,normal,1.1219571839432696,6.84156753049267,412.3911673370399,10.103404738647619,273.1242640405803,5.520652101378011,12.357679778002042,8.267857292239176,21.755768360097587,0,2023,4,20,14,3,0.0,1
4,16.15723329991352,4416,150976,2,0.07998774840030765,1,-1.5548935889033049,30.081242449631407,normal,1.5439082247383062,7.542022933671533,346.8602131602824,8.063376934862518,273.3295476729155,6.144999139219083,42.894971623540314,18.165111317388742,23.167655918119618,0,2024,12,7,15,5,0.0,1
41,12.213075741933729,593,156407,3,0.9727337398951413,5,-1.847073224393759,29.560525583751758,chemical_contamination,0.884926519868914,5.748022359623926,689.369185731854,8.374266317314213,93.68654606284409,4.051798102258246,6.783897736500297,6.5162714758790665,28.249610468390433,0,2023,12,10,14,6,0.36,0
27,24.137907998998994,1778,52850,2,0.8011326231322663,5,-1.6951274818806965,29.655263966381213,normal,1.5360677095757702,7.723530541072661,371.41875382062193,10.983014800589533,284.33922643020827,5.398416436862149,17.767339112621812,9.966869127231408,26.033239359187796,0,2024,10,23,1,2,0.0,1
37,3.928023093375166,1053,114740,3,0.20581141781890333,5,-1.6189733807897067,30.107444795835377,normal,0.28759435715196563,8.201620128976064,386.131378215127,10.023566130615945,300.6506371873903,5.654978316682759,11.50144828481621,7.710555446962209,21.689551076748796,0,2026,2,20,13,4,0.0,1
5,13.216506346156548,1191,21265,3,0.3457379705382586,2,-1.5700520973382215,29.744832756114437,normal,0.5138192327350558,7.605243300337792,372.7702560226728,10.454368403286695,285.58305026742147,5.323698923956279,12.334159897512194,8.733049897138638,22.08694319306944,0,2025,9,21,1,6,0.0,1
44,13.133402354587082,3081,29569,4,0.9777340578147354,4,-1.727240847730358,29.849114046106003,normal,1.5407325667489309,7.221931052519679,290.7772322071687,11.506449984986354,280.8565407061926,4.819982602064604,31.440328616841988,13.337231615134808,26.85919105752683,0,2026,1,28,6,2,0.12,0
1,7.308948099280232,4020,117111,5,0.6567911232018142,2,-1.7883449952908432,29.746784883923983,normal,0.05018916244384779,7.107983791409335,362.8224469451893,10.142089957342337,298.5313866808033,5.4172288820550865,42.0747201840186,18.029710934312313,28.282379046456683,0,2023,1,2,12,0,0.0,1
46,3.3308637968536052,3109,95066,5,0.7581547722253257,5,-1.5243539830939588,29.958972795804222,drought,2.049141132673893,7.224327850835173,494.92230773020617,14.810837582193933,264.3592521247695,4.096318869328214,26.290488383556845,12.83181610989212,23.948562215951615,0,2023,6,3,23,5,0.12,0
33,0.8145529884596943,218,10482,2,0.33805936766441047,3,-1.6593179978784345,30.040872105914488,drought,3.5436027355071227,6.761017933239163,474.32108317588205,13.932096356906314,254.76322199980183,4.468888510719119,0.0,4.021464936595594,22.795029296737955,0,2023,9,25,14,0,0.12,0
17,1.0554226430802576,1832,157260,5,0.9343784394048908,2,-1.540995680175479,29.974838301876865,normal,0.45932406252701136,8.010298302081274,484.21898027108926,10.398424030242886,294.3914671683584,5.184126377607229,18.56833210950561,10.843451184893107,24.787413256134712,0,2025,1,4,18,5,0.0,1
1,12.259438457717321,2864,77838,0,0.28751324913028253,4,-1.569713393331943,29.751554233505537,drought,3.012272209495265,7.084231887528589,386.06974109654135,16.129448597337294,253.3531558716614,3.620946925864011,23.852298318192524,14.290890004163312,28.50462435051828,0,2026,8,3,19,0,0.2,0
31,2.1011800035944157,2611,198845,1,0.7343197865075293,2,-1.5224323927335641,30.123282846254575,normal,1.7167840396974465,7.799153769123768,434.4805161145419,11.290192609181949,272.61908369835373,4.9409455935454085,24.400035975522794,11.339050324514762,26.694376032984447,0,2023,10,10,16,1,0.12,0
5,12.13944797702003,2458,184649,1,0.0026090133419343076,5,-1.7152114784245422,30.019796279685888,normal,1.2395210521089692,6.5391370996424305,389.0934776892683,7.718633012737656,278.0286424684407,6.043593219706175,24.721564862785236,12.67758319931147,23.633520638228628,0,2023,6,23,16,4,0.0,1
31,13.403581332538083,1896,73970,4,0.813021510797811,1,-1.5651083619424453,29.702417865010176,normal,0.3773370156499622,6.75739018627382,338.791327524985,9.633530482339987,290.8418977324333,5.606386637803343,18.829344291694394,10.11782382877318,29.422644564217627,0,2022,4,22,5,4,0.0,1
39,13.638885628791517,691,12920,2,0.6322897794083788,4,-1.5953728511818759,29.826164218309927,normal,3.210763668467934,7.145891343067591,438.8319053345825,11.130346269756052,257.75937815603845,4.925828734488901,6.8281654871694295,5.664579005060189,21.48299901120198,0,2025,5,6,11,1,0.12,0
